timestamp,office_from_id,route_id,horizon,volume,manual_volume,small_trucks,medium_trucks,large_trucks,manual_small,manual_medium,manual_large
2025-05-30 14:30:00,10,337,4h,142,141.38333333333333,9,7,2,9,7,2
2025-05-30 12:30:00,10,349,2h,33,31.372222222222224,2,1,1,3,2,0
2025-05-30 14:30:00,10,349,4h,36,33.766666666666666,2,1,1,2,1,1
2025-05-30 12:30:00,10,363,2h,68,62.766666666666666,5,3,1,4,3,1
2025-05-30 14:30:00,10,363,4h,71,67.28333333333333,4,4,1,5,3,1
2025-05-30 12:30:00,10,391,2h,45,129.28333333333333,2,2,1,8,6,2
2025-05-30 14:30:00,10,391,4h,37,96.31111111111112,2,1,1,7,5,1
2025-05-30 12:30:00,10,394,2h,107,84.36111111111111,8,4,2,7,4,1
2025-05-30 14:30:00,10,394,4h,107,91.86111111111111,8,4,2,6,5,1
2025-05-30 12:30:00,10,400,2h,76,59.06666666666667,5,4,1,3,3,1
2025-05-30 14:30:00,10,400,4h,80,64.40555555555555,6,4,1,4,3,1
2025-05-30 12:30:00,10,404,2h,62,59.16111111111111,4,3,1,3,3,1
2025-05-30 14:30:00,10,404,4h,65,64.08888888888889,5,3,1,4,3,1
2025-05-30 12:30:00,10,411,2h,124,107.2611111111111,9,5,2,8,4,2
2025-05-30 14:30:00,10,411,4h,150,126.42222222222222,11,7,2,8,6,2
2025-05-30 12:30:00,10,423,2h,114,111.65,7,5,2,7,5,2
2025-05-30 14:30:00,10,423,4h,115,119.28888888888889,7,5,2,8,5,2
2025-05-30 12:30:00,10,433,2h,127,115.56111111111112,8,6,2,7,5,2
2025-05-30 14:30:00,10,433,4h,134,117.06666666666666,9,6,2,8,5,2
2025-05-30 12:30:00,10,447,2h,64,51.416666666666664,4,3,1,4,2,1
2025-05-30 14:30:00,10,447,4h,67,56.06666666666667,5,3,1,3,3,1
2025-05-30 12:30:00,10,456,2h,96,104.01666666666667,7,5,1,7,4,2
2025-05-30 14:30:00,10,456,4h,104,103.61666666666666,7,4,2,7,4,2
2025-05-30 12:30:00,10,515,2h,50,35.35,3,2,1,2,1,1
2025-05-30 14:30:00,10,515,4h,53,39.172222222222224,4,2,1,3,1,1
2025-05-30 12:30:00,10,523,2h,98,93.22777777777777,8,5,1,7,5,1
2025-05-30 14:30:00,10,523,4h,103,101.4,7,4,2,6,4,2
2025-05-30 12:30:00,10,551,2h,123,85.95555555555555,9,5,2,7,4,1
2025-05-30 14:30:00,10,551,4h,130,89.93333333333334,9,6,2,6,5,1
2025-05-30 12:30:00,10,554,2h,30,31.83888888888889,3,2,0,3,2,0
2025-05-30 14:30:00,10,554,4h,32,33.394444444444446,3,2,0,2,1,1
2025-05-30 12:30:00,10,567,2h,102,81.3,7,4,2,6,4,1
2025-05-30 14:30:00,10,567,4h,98,86.68333333333334,8,5,1,5,5,1
2025-05-30 12:30:00,10,584,2h,52,54.92777777777778,4,2,1,4,2,1
2025-05-30 14:30:00,10,584,4h,56,55.22222222222222,3,3,1,4,2,1
2025-05-30 12:30:00,10,667,2h,31,34.58888888888889,3,2,0,2,1,1
2025-05-30 14:30:00,10,667,4h,33,37.55555555555556,2,1,1,3,1,1
2025-05-30 12:30:00,10,699,2h,30,26.344444444444445,3,2,0,2,2,0
2025-05-30 14:30:00,10,699,4h,31,25.9,3,2,0,2,2,0
2025-05-30 12:30:00,10,759,2h,147,141.73888888888888,10,7,2,9,7,2
2025-05-30 14:30:00,10,759,4h,168,158.82777777777778,13,8,2,11,8,2
2025-05-30 12:30:00,10,774,2h,68,62.833333333333336,5,3,1,4,3,1
2025-05-30 14:30:00,10,774,4h,75,66.53888888888889,5,4,1,5,3,1
2025-05-30 12:30:00,10,797,2h,60,205.53333333333333,5,2,1,14,10,3
2025-05-30 14:30:00,10,797,4h,49,150.55,3,2,1,11,7,2
2025-05-30 12:30:00,10,832,2h,67,61.61666666666667,5,3,1,4,3,1
2025-05-30 14:30:00,10,832,4h,70,71.21666666666667,4,4,1,4,4,1
2025-05-30 12:30:00,10,865,2h,56,55.144444444444446,3,3,1,4,2,1
2025-05-30 14:30:00,10,865,4h,58,59.516666666666666,3,3,1,3,3,1
2025-05-30 12:30:00,10,907,2h,47,39.833333333333336,3,2,1,3,1,1
2025-05-30 14:30:00,10,907,4h,52,43.577777777777776,4,2,1,2,2,1
2025-05-30 12:30:00,10,917,2h,153,150.6,10,8,2,11,7,2
2025-05-30 14:30:00,10,917,4h,169,167.82222222222222,13,8,2,13,8,2
2025-05-30 12:30:00,10,924,2h,41,46.53333333333333,3,1,1,3,2,1
2025-05-30 14:30:00,10,924,4h,45,47.983333333333334,4,3,0,3,2,1
2025-05-30 12:30:00,10,938,2h,54,61.833333333333336,4,2,1,4,3,1
2025-05-30 14:30:00,10,938,4h,59,65.20555555555555,3,3,1,5,3,1
2025-05-30 12:30:00,10,953,2h,198,250.87777777777777,15,10,2,17,13,3
2025-05-30 14:30:00,10,953,4h,197,218.36111111111111,15,10,2,14,11,3
2025-05-30 12:30:00,10,962,2h,15,11.294444444444444,2,1,0,1,1,0
2025-05-30 14:30:00,10,962,4h,17,12.377777777777778,2,1,0,1,1,0
2025-05-30 12:30:00,10,980,2h,86,62.855555555555554,5,5,1,4,3,1
2025-05-30 14:30:00,10,980,4h,87,70.61666666666666,5,5,1,4,4,1
2025-05-30 12:30:00,10,995,2h,222,186.07222222222222,15,11,3,13,10,2
2025-05-30 14:30:00,10,995,4h,224,205.45,16,11,3,13,10,3
2025-05-30 12:30:00,11,245,2h,55,20.3,4,2,1,1,0,1
2025-05-30 14:30:00,11,245,4h,61,30.583333333333332,4,3,1,3,2,0
2025-05-30 12:30:00,11,278,2h,209,206.2277777777778,16,9,3,16,9,3
2025-05-30 14:30:00,11,278,4h,230,225.11111111111111,18,10,3,17,10,3
2025-05-30 12:30:00,11,282,2h,158,130.23888888888888,13,7,2,9,6,2
2025-05-30 14:30:00,11,282,4h,173,154.00555555555556,12,7,3,12,7,2
2025-05-30 12:30:00,11,367,2h,173,137.06666666666666,12,7,3,10,6,2
2025-05-30 14:30:00,11,367,4h,179,167.65,14,7,3,13,8,2
2025-05-30 12:30:00,11,383,2h,161,157.27777777777777,13,7,2,12,7,2
2025-05-30 14:30:00,11,383,4h,170,151.7,13,8,2,13,6,2
2025-05-30 12:30:00,11,385,2h,194,153.90555555555557,15,8,3,12,7,2
2025-05-30 14:30:00,11,385,4h,208,163.15,16,9,3,14,7,2
2025-05-30 12:30:00,11,539,2h,85,64.69444444444444,7,4,1,4,3,1
2025-05-30 14:30:00,11,539,4h,96,90.13333333333334,7,3,2,6,3,2
2025-05-30 12:30:00,11,581,2h,125,118.41111111111111,10,5,2,10,4,2
2025-05-30 14:30:00,11,581,4h,152,144.75555555555556,13,6,2,12,6,2
2025-05-30 12:30:00,11,877,2h,196,166.05,15,8,3,14,7,2
2025-05-30 14:30:00,11,877,4h,201,171.18333333333334,16,8,3,15,7,2
2025-05-30 12:30:00,12,10,2h,177,174.8,11,8,3,12,7,3
2025-05-30 14:30:00,12,10,4h,205,197.5222222222222,13,10,3,13,9,3
2025-05-30 12:30:00,12,14,2h,109,118.5,6,5,2,8,5,2
2025-05-30 14:30:00,12,14,4h,125,126.37777777777778,9,5,2,8,6,2
2025-05-30 12:30:00,12,79,2h,326,279.94444444444446,21,13,6,18,12,5
2025-05-30 14:30:00,12,79,4h,345,292.8,23,14,6,20,12,5
2025-05-30 12:30:00,12,89,2h,75,74.17222222222222,5,2,2,5,2,2
2025-05-30 14:30:00,12,89,4h,83,80.7611111111111,6,4,1,6,4,1
2025-05-30 12:30:00,12,107,2h,133,135.37777777777777,9,6,2,10,6,2
2025-05-30 14:30:00,12,107,4h,143,141.16666666666666,9,5,3,9,5,3
2025-05-30 12:30:00,12,109,2h,169,146.42222222222222,11,7,3,10,5,3
2025-05-30 14:30:00,12,109,4h,195,164.03333333333333,13,9,3,10,7,3
2025-05-30 12:30:00,12,133,2h,90,77.28888888888889,6,3,2,5,4,1
2025-05-30 14:30:00,12,133,4h,96,86.04444444444445,7,3,2,5,3,2
2025-05-30 12:30:00,12,149,2h,97,75.15555555555555,7,3,2,5,2,2
2025-05-30 14:30:00,12,149,4h,106,79.15555555555555,7,4,2,4,3,2
2025-05-30 12:30:00,12,155,2h,240,205.30555555555554,16,10,4,13,10,3
2025-05-30 14:30:00,12,155,4h,262,211.68333333333334,17,12,4,14,8,4
2025-05-30 12:30:00,12,160,2h,107,98.71666666666667,6,5,2,6,4,2
2025-05-30 14:30:00,12,160,4h,120,117.34444444444445,8,5,2,8,5,2
2025-05-30 12:30:00,12,176,2h,198,174.86666666666667,13,9,3,12,7,3
2025-05-30 14:30:00,12,176,4h,226,205.4111111111111,15,9,4,13,10,3
2025-05-30 12:30:00,12,189,2h,110,128.27777777777777,6,5,2,8,6,2
2025-05-30 14:30:00,12,189,4h,125,148.5888888888889,9,5,2,9,6,3
2025-05-30 12:30:00,12,205,2h,157,136.48333333333332,10,6,3,10,6,2
2025-05-30 14:30:00,12,205,4h,175,156.6888888888889,12,7,3,10,6,3
2025-05-30 12:30:00,12,207,2h,107,93.68888888888888,6,5,2,5,4,2
2025-05-30 14:30:00,12,207,4h,121,103.73333333333333,9,5,2,7,4,2
2025-05-30 12:30:00,12,353,2h,214,192.13888888888889,13,9,4,14,8,3
2025-05-30 14:30:00,12,353,4h,232,212.88333333333333,15,10,4,14,8,4
2025-05-30 12:30:00,12,389,2h,111,97.4888888888889,6,5,2,6,4,2
2025-05-30 14:30:00,12,389,4h,118,107.89444444444445,8,5,2,6,5,2
2025-05-30 12:30:00,12,392,2h,73,65.02222222222223,4,2,2,5,3,1
2025-05-30 14:30:00,12,392,4h,78,75.53333333333333,5,4,1,5,4,1
2025-05-30 12:30:00,12,393,2h,125,132.91666666666666,9,5,2,9,6,2
2025-05-30 14:30:00,12,393,4h,155,140.4777777777778,10,6,3,9,5,3
2025-05-30 12:30:00,12,401,2h,157,154.26111111111112,10,6,3,10,6,3
2025-05-30 14:30:00,12,401,4h,176,165.2277777777778,11,8,3,11,7,3
2025-05-30 12:30:00,12,409,2h,272,220.62222222222223,17,11,5,14,9,4
2025-05-30 14:30:00,12,409,4h,300,241.98333333333332,19,13,5,17,10,4
2025-05-30 12:30:00,12,424,2h,162,148.58333333333334,11,6,3,9,6,3
2025-05-30 14:30:00,12,424,4h,191,166.48333333333332,14,8,3,11,7,3
2025-05-30 12:30:00,12,442,2h,108,101.22222222222223,6,5,2,6,4,2
2025-05-30 14:30:00,12,442,4h,123,115.31111111111112,9,5,2,7,5,2
2025-05-30 12:30:00,12,443,2h,96,89.03888888888889,7,3,2,6,3,2
2025-05-30 14:30:00,12,443,4h,104,93.38888888888889,7,4,2,5,4,2
2025-05-30 12:30:00,12,466,2h,77,65.80555555555556,5,4,1,5,3,1
2025-05-30 14:30:00,12,466,4h,87,70.98333333333333,5,3,2,4,2,2
2025-05-30 12:30:00,12,477,2h,99,90.81666666666666,6,4,2,6,3,2
2025-05-30 14:30:00,12,477,4h,106,100.08333333333333,7,4,2,6,4,2
2025-05-30 12:30:00,12,484,2h,86,70.77222222222223,5,3,2,4,2,2
2025-05-30 14:30:00,12,484,4h,91,76.12777777777778,6,3,2,5,4,1
2025-05-30 12:30:00,12,497,2h,161,166.18333333333334,11,6,3,11,7,3
2025-05-30 14:30:00,12,497,4h,186,183.6,13,8,3,12,8,3
2025-05-30 12:30:00,12,513,2h,108,101.48333333333333,6,5,2,6,4,2
2025-05-30 14:30:00,12,513,4h,118,110.56666666666666,8,5,2,8,4,2
2025-05-30 12:30:00,12,520,2h,146,138.76666666666668,10,5,3,10,6,2
2025-05-30 14:30:00,12,520,4h,156,152.3,10,6,3,9,6,3
2025-05-30 12:30:00,12,522,2h,171,172.55,11,7,3,12,7,3
2025-05-30 14:30:00,12,522,4h,189,184.63333333333333,13,8,3,12,8,3
2025-05-30 12:30:00,12,524,2h,59,54.41111111111111,3,3,1,4,2,1
2025-05-30 14:30:00,12,524,4h,67,62.53333333333333,5,3,1,4,3,1
2025-05-30 12:30:00,12,558,2h,141,139.5222222222222,9,7,2,9,7,2
2025-05-30 14:30:00,12,558,4h,163,165.00555555555556,10,7,3,10,7,3
2025-05-30 12:30:00,12,564,2h,205,171.27777777777777,15,9,3,11,7,3
2025-05-30 14:30:00,12,564,4h,224,173.61666666666667,15,9,4,12,7,3
2025-05-30 12:30:00,12,592,2h,188,170.93333333333334,13,8,3,11,7,3
2025-05-30 14:30:00,12,592,4h,202,194.01666666666668,14,9,3,14,8,3
2025-05-30 12:30:00,12,600,2h,141,142.22222222222223,9,7,2,9,5,3
2025-05-30 14:30:00,12,600,4h,156,160.2111111111111,10,6,3,11,6,3
2025-05-30 12:30:00,12,622,2h,212,210.0888888888889,14,10,3,14,10,3
2025-05-30 14:30:00,12,622,4h,239,237.50555555555556,16,10,4,16,10,4
2025-05-30 12:30:00,12,630,2h,149,131.08333333333334,9,6,3,9,6,2
2025-05-30 14:30:00,12,630,4h,170,147.9388888888889,11,7,3,10,5,3
2025-05-30 12:30:00,12,708,2h,140,140.6888888888889,9,7,2,9,7,2
2025-05-30 14:30:00,12,708,4h,147,154.45,10,5,3,10,6,3
2025-05-30 12:30:00,12,730,2h,195,174.98888888888888,13,9,3,12,7,3
2025-05-30 14:30:00,12,730,4h,217,198.17777777777778,14,9,4,13,9,3
2025-05-30 12:30:00,12,731,2h,132,136.41666666666666,9,6,2,10,6,2
2025-05-30 14:30:00,12,731,4h,141,156.8,9,7,2,10,6,3
2025-05-30 12:30:00,12,764,2h,187,183.8388888888889,13,8,3,12,8,3
2025-05-30 14:30:00,12,764,4h,215,206.57222222222222,14,9,4,15,9,3
2025-05-30 12:30:00,12,771,2h,109,111.3,6,5,2,7,5,2
2025-05-30 14:30:00,12,771,4h,116,123.7388888888889,8,5,2,9,5,2
2025-05-30 12:30:00,12,779,2h,106,97.6,7,4,2,6,4,2
2025-05-30 14:30:00,12,779,4h,121,113.89444444444445,9,5,2,7,5,2
2025-05-30 12:30:00,12,785,2h,87,94.43333333333334,5,3,2,7,3,2
2025-05-30 14:30:00,12,785,4h,101,105.66666666666667,6,4,2,7,4,2
2025-05-30 12:30:00,12,794,2h,40,35.733333333333334,3,1,1,2,1,1
2025-05-30 14:30:00,12,794,4h,44,36.611111111111114,2,2,1,2,1,1
2025-05-30 12:30:00,12,795,2h,229,200.83333333333334,15,10,4,14,9,3
2025-05-30 14:30:00,12,795,4h,259,215.8388888888889,18,11,4,14,9,4
2025-05-30 12:30:00,12,828,2h,95,68.85,7,3,2,5,3,1
2025-05-30 14:30:00,12,828,4h,105,73.03333333333333,7,4,2,4,2,2
2025-05-30 12:30:00,12,834,2h,174,164.77777777777777,12,7,3,10,7,3
2025-05-30 14:30:00,12,834,4h,194,172.26666666666668,14,8,3,12,7,3
2025-05-30 12:30:00,12,847,2h,178,174.11111111111111,11,8,3,12,7,3
2025-05-30 14:30:00,12,847,4h,204,192.86666666666667,15,9,3,14,8,3
2025-05-30 12:30:00,12,859,2h,159,131.97222222222223,11,6,3,9,6,2
2025-05-30 14:30:00,12,859,4h,178,138.5222222222222,11,8,3,10,6,2
2025-05-30 12:30:00,12,863,2h,241,202.38888888888889,17,10,4,14,9,3
2025-05-30 14:30:00,12,863,4h,262,211.92777777777778,17,12,4,14,10,3
2025-05-30 12:30:00,12,883,2h,133,118.15,9,6,2,8,5,2
2025-05-30 14:30:00,12,883,4h,145,128.63888888888889,10,5,3,8,6,2
2025-05-30 12:30:00,12,885,2h,179,181.84444444444443,12,8,3,12,8,3
2025-05-30 14:30:00,12,885,4h,197,203.83333333333334,13,9,3,15,9,3
2025-05-30 12:30:00,12,892,2h,182,164.8111111111111,12,8,3,10,7,3
2025-05-30 14:30:00,12,892,4h,200,173.68333333333334,14,9,3,12,7,3
2025-05-30 12:30:00,12,900,2h,131,135.18333333333334,9,6,2,10,6,2
2025-05-30 14:30:00,12,900,4h,155,157.8111111111111,10,6,3,11,6,3
2025-05-30 12:30:00,12,903,2h,145,134.99444444444444,10,5,3,10,6,2
2025-05-30 14:30:00,12,903,4h,159,150.57222222222222,11,6,3,9,6,3
2025-05-30 12:30:00,12,919,2h,181,165.65,12,8,3,11,7,3
2025-05-30 14:30:00,12,919,4h,207,172.30555555555554,15,9,3,12,7,3
2025-05-30 12:30:00,12,925,2h,160,162.23333333333332,11,6,3,10,7,3
2025-05-30 14:30:00,12,925,4h,178,175.7888888888889,11,8,3,12,7,3
2025-05-30 12:30:00,12,935,2h,150,121.05,9,6,3,9,5,2
2025-05-30 14:30:00,12,935,4h,162,133.14444444444445,11,6,3,9,6,2
2025-05-30 12:30:00,12,950,2h,125,126.98333333333333,9,5,2,8,6,2
2025-05-30 14:30:00,12,950,4h,143,148.35555555555555,11,6,2,9,6,3
2025-05-30 12:30:00,12,960,2h,348,282.6277777777778,22,15,6,18,12,5
2025-05-30 14:30:00,12,960,4h,380,299.23333333333335,25,17,6,20,13,5
2025-05-30 12:30:00,13,8,2h,6,10.405555555555555,0,1,0,1,1,0
2025-05-30 14:30:00,13,8,4h,7,10.327777777777778,0,1,0,1,1,0
2025-05-30 12:30:00,13,11,2h,40,46.138888888888886,3,1,1,2,2,1
2025-05-30 14:30:00,13,11,4h,44,48.65555555555556,2,2,1,3,2,1
2025-05-30 12:30:00,13,20,2h,40,36.56666666666667,3,1,1,2,1,1
2025-05-30 14:30:00,13,20,4h,48,42.12777777777778,3,2,1,2,2,1
2025-05-30 12:30:00,13,59,2h,17,24.238888888888887,0,0,1,2,0,1
2025-05-30 14:30:00,13,59,4h,20,24.666666666666668,1,0,1,2,0,1
2025-05-30 12:30:00,13,66,2h,30,33.05555555555556,1,1,1,2,1,1
2025-05-30 14:30:00,13,66,4h,34,34.605555555555554,2,1,1,2,1,1
2025-05-30 12:30:00,13,85,2h,19,18.316666666666666,1,0,1,2,1,0
2025-05-30 14:30:00,13,85,4h,21,20.011111111111113,1,0,1,1,0,1
2025-05-30 12:30:00,13,94,2h,32,43.705555555555556,1,1,1,2,2,1
2025-05-30 14:30:00,13,94,4h,39,49.47222222222222,3,1,1,3,2,1
2025-05-30 12:30:00,13,101,2h,19,27.866666666666667,1,0,1,1,1,1
2025-05-30 14:30:00,13,101,4h,21,27.866666666666667,1,0,1,1,1,1
2025-05-30 12:30:00,13,104,2h,105,94.18333333333334,7,4,2,5,4,2
2025-05-30 14:30:00,13,104,4h,109,105.46666666666667,8,4,2,7,4,2
2025-05-30 12:30:00,13,114,2h,30,36.544444444444444,1,1,1,2,1,1
2025-05-30 14:30:00,13,114,4h,34,37.72222222222222,2,1,1,3,1,1
2025-05-30 12:30:00,13,115,2h,47,49.62222222222222,3,2,1,3,2,1
2025-05-30 14:30:00,13,115,4h,50,53.0,3,2,1,4,2,1
2025-05-30 12:30:00,13,116,2h,81,67.85,4,3,2,3,2,2
2025-05-30 14:30:00,13,116,4h,96,81.32222222222222,5,4,2,4,3,2
2025-05-30 12:30:00,13,120,2h,22,27.622222222222224,1,0,1,2,0,1
2025-05-30 14:30:00,13,120,4h,25,28.572222222222223,2,0,1,1,1,1
2025-05-30 12:30:00,13,177,2h,120,98.91111111111111,6,4,3,6,4,2
2025-05-30 14:30:00,13,177,4h,149,129.55,9,6,3,8,4,3
2025-05-30 12:30:00,13,211,2h,26,28.9,2,0,1,1,1,1
2025-05-30 14:30:00,13,211,4h,32,30.533333333333335,1,1,1,1,1,1
2025-05-30 12:30:00,13,219,2h,145,106.79444444444445,8,6,3,8,4,2
2025-05-30 14:30:00,13,219,4h,154,126.72222222222223,10,6,3,8,4,3
2025-05-30 12:30:00,13,254,2h,89,66.65,6,3,2,3,2,2
2025-05-30 14:30:00,13,254,4h,94,77.3,5,4,2,5,2,2
2025-05-30 12:30:00,13,258,2h,19,18.1,1,0,1,2,1,0
2025-05-30 14:30:00,13,258,4h,21,20.855555555555554,1,0,1,1,0,1
2025-05-30 12:30:00,13,264,2h,22,26.305555555555557,1,0,1,2,0,1
2025-05-30 14:30:00,13,264,4h,25,25.666666666666668,2,0,1,2,0,1
2025-05-30 12:30:00,13,274,2h,35,36.7,2,1,1,2,1,1
2025-05-30 14:30:00,13,274,4h,43,39.56666666666667,2,2,1,3,1,1
2025-05-30 12:30:00,13,276,2h,21,24.93888888888889,1,0,1,2,0,1
2025-05-30 14:30:00,13,276,4h,24,26.738888888888887,2,0,1,2,0,1
2025-05-30 12:30:00,13,281,2h,30,39.36666666666667,1,1,1,3,1,1
2025-05-30 14:30:00,13,281,4h,33,40.105555555555554,2,1,1,3,1,1
2025-05-30 12:30:00,13,311,2h,90,81.03333333333333,6,3,2,4,3,2
2025-05-30 14:30:00,13,311,4h,102,93.85555555555555,7,4,2,5,4,2
2025-05-30 12:30:00,13,333,2h,51,47.37222222222222,4,2,1,3,2,1
2025-05-30 14:30:00,13,333,4h,59,54.00555555555555,3,3,1,4,2,1
2025-05-30 12:30:00,13,345,2h,21,24.583333333333332,1,0,1,2,0,1
2025-05-30 14:30:00,13,345,4h,24,25.35,2,0,1,2,0,1
2025-05-30 12:30:00,13,374,2h,89,74.19444444444444,6,3,2,5,2,2
2025-05-30 14:30:00,13,374,4h,111,98.7611111111111,6,5,2,6,4,2
2025-05-30 12:30:00,13,427,2h,88,83.06111111111112,6,3,2,4,3,2
2025-05-30 14:30:00,13,427,4h,92,94.43333333333334,6,3,2,5,4,2
2025-05-30 12:30:00,13,434,2h,61,62.43888888888889,4,3,1,4,3,1
2025-05-30 14:30:00,13,434,4h,67,67.47777777777777,3,2,2,3,2,2
2025-05-30 12:30:00,13,441,2h,22,24.894444444444446,1,0,1,2,0,1
2025-05-30 14:30:00,13,441,4h,25,27.81111111111111,2,0,1,1,1,1
2025-05-30 12:30:00,13,457,2h,82,73.45,4,3,2,4,2,2
2025-05-30 14:30:00,13,457,4h,85,83.11111111111111,5,3,2,4,3,2
2025-05-30 12:30:00,13,462,2h,28,28.488888888888887,1,1,1,1,1,1
2025-05-30 14:30:00,13,462,4h,32,31.416666666666668,1,1,1,1,1,1
2025-05-30 12:30:00,13,472,2h,32,36.00555555555555,1,1,1,2,1,1
2025-05-30 14:30:00,13,472,4h,35,38.02777777777778,2,1,1,3,1,1
2025-05-30 12:30:00,13,478,2h,21,28.633333333333333,1,0,1,1,1,1
2025-05-30 14:30:00,13,478,4h,25,29.68888888888889,2,0,1,1,1,1
2025-05-30 12:30:00,13,490,2h,42,43.205555555555556,2,2,1,2,2,1
2025-05-30 14:30:00,13,490,4h,46,47.077777777777776,2,2,1,3,2,1
2025-05-30 12:30:00,13,504,2h,15,16.488888888888887,0,0,1,0,0,1
2025-05-30 14:30:00,13,504,4h,18,18.461111111111112,2,1,0,2,1,0
2025-05-30 12:30:00,13,509,2h,38,47.16111111111111,3,1,1,3,2,1
2025-05-30 14:30:00,13,509,4h,40,47.083333333333336,3,1,1,3,2,1
2025-05-30 12:30:00,13,534,2h,28,27.772222222222222,1,1,1,2,2,0
2025-05-30 14:30:00,13,534,4h,32,31.011111111111113,1,1,1,1,1,1
2025-05-30 12:30:00,13,537,2h,264,211.13888888888889,16,11,5,14,8,4
2025-05-30 14:30:00,13,537,4h,271,250.27777777777777,17,11,5,15,10,5
2025-05-30 12:30:00,13,605,2h,20,27.77777777777778,1,0,1,1,1,1
2025-05-30 14:30:00,13,605,4h,25,28.261111111111113,2,0,1,1,1,1
2025-05-30 12:30:00,13,618,2h,92,87.41111111111111,6,3,2,5,3,2
2025-05-30 14:30:00,13,618,4h,104,100.37222222222222,7,4,2,6,4,2
2025-05-30 12:30:00,13,624,2h,34,28.855555555555554,2,1,1,1,1,1
2025-05-30 14:30:00,13,624,4h,39,28.36111111111111,3,1,1,1,1,1
2025-05-30 12:30:00,13,632,2h,21,22.594444444444445,1,0,1,1,0,1
2025-05-30 14:30:00,13,632,4h,24,23.488888888888887,2,0,1,2,0,1
2025-05-30 12:30:00,13,640,2h,49,50.26111111111111,3,2,1,3,2,1
2025-05-30 14:30:00,13,640,4h,54,55.93333333333333,4,2,1,3,3,1
2025-05-30 12:30:00,13,657,2h,26,32.355555555555554,2,0,1,1,1,1
2025-05-30 14:30:00,13,657,4h,31,35.38333333333333,1,1,1,2,1,1
2025-05-30 12:30:00,13,662,2h,43,40.855555555555554,2,2,1,3,1,1
2025-05-30 14:30:00,13,662,4h,50,47.94444444444444,3,2,1,3,2,1
2025-05-30 12:30:00,13,664,2h,26,29.644444444444446,2,0,1,1,1,1
2025-05-30 14:30:00,13,664,4h,28,31.47222222222222,1,1,1,1,1,1
2025-05-30 12:30:00,13,694,2h,30,39.47222222222222,1,1,1,3,1,1
2025-05-30 14:30:00,13,694,4h,37,40.577777777777776,2,1,1,3,1,1
2025-05-30 12:30:00,13,695,2h,126,110.18333333333334,8,4,3,6,5,2
2025-05-30 14:30:00,13,695,4h,154,140.0888888888889,10,6,3,9,5,3
2025-05-30 12:30:00,13,726,2h,23,26.616666666666667,1,0,1,2,2,0
2025-05-30 14:30:00,13,726,4h,26,28.238888888888887,2,0,1,1,1,1
2025-05-30 12:30:00,13,737,2h,31,31.916666666666668,1,1,1,1,1,1
2025-05-30 14:30:00,13,737,4h,35,34.86666666666667,2,1,1,2,1,1
2025-05-30 12:30:00,13,753,2h,158,142.57222222222222,11,6,3,9,5,3
2025-05-30 14:30:00,13,753,4h,192,178.26666666666668,12,7,4,11,8,3
2025-05-30 12:30:00,13,755,2h,61,62.38333333333333,4,3,1,4,3,1
2025-05-30 14:30:00,13,755,4h,67,68.33888888888889,5,3,1,5,3,1
2025-05-30 12:30:00,13,758,2h,15,24.683333333333334,0,0,1,2,0,1
2025-05-30 14:30:00,13,758,4h,21,25.47222222222222,1,0,1,2,0,1
2025-05-30 12:30:00,13,763,2h,11,14.816666666666666,1,1,0,0,0,1
2025-05-30 14:30:00,13,763,4h,12,14.605555555555556,1,1,0,0,0,1
2025-05-30 12:30:00,13,822,2h,19,19.255555555555556,1,0,1,1,0,1
2025-05-30 14:30:00,13,822,4h,23,20.766666666666666,1,0,1,1,0,1
2025-05-30 12:30:00,13,825,2h,81,60.81111111111111,4,3,2,4,3,1
2025-05-30 14:30:00,13,825,4h,86,71.8,5,3,2,4,2,2
2025-05-30 12:30:00,13,922,2h,76,58.166666666666664,5,2,2,3,3,1
2025-05-30 14:30:00,13,922,4h,79,67.87777777777778,4,3,2,5,3,1
2025-05-30 12:30:00,13,942,2h,66,62.827777777777776,3,2,2,4,3,1
2025-05-30 14:30:00,13,942,4h,73,71.25,4,2,2,4,2,2
2025-05-30 12:30:00,13,948,2h,31,37.53888888888889,1,1,1,3,1,1
2025-05-30 14:30:00,13,948,4h,36,38.81111111111111,2,1,1,3,1,1
2025-05-30 12:30:00,13,952,2h,37,41.85,2,1,1,2,2,1
2025-05-30 14:30:00,13,952,4h,43,41.05555555555556,2,2,1,3,1,1
2025-05-30 12:30:00,13,972,2h,39,34.544444444444444,3,1,1,2,1,1
2025-05-30 14:30:00,13,972,4h,44,41.50555555555555,2,2,1,3,1,1
2025-05-30 12:30:00,13,983,2h,41,45.92777777777778,3,1,1,2,2,1
2025-05-30 14:30:00,13,983,4h,44,49.333333333333336,2,2,1,3,2,1
2025-05-30 12:30:00,13,986,2h,30,36.36666666666667,1,1,1,2,1,1
2025-05-30 14:30:00,13,986,4h,34,37.94444444444444,2,1,1,3,1,1
2025-05-30 12:30:00,13,999,2h,20,28.45,1,0,1,1,1,1
2025-05-30 14:30:00,13,999,4h,23,31.183333333333334,1,0,1,1,1,1
2025-05-30 12:30:00,14,190,2h,188,168.4111111111111,12,7,4,11,7,3
2025-05-30 14:30:00,14,190,4h,164,166.7277777777778,12,6,3,11,7,3
